"X","site_row_id","STATE","county","ADDRESS","CITY","ycoord","xcoord","SITE_DESCRIPTION","service_or_fuel","diesel","twentyfour_hour_flag","car_wash","truckstop_flag","description","PUMP_TECH","POC","HIFCA","ZIPnew","POCAGE","POCGAP","ZIPPOC","HFG","MSA","dist.to.poc","cate.poc.density","cate.poc.age","cate.poc.age.20","cate.poc.intensity","cate.poc.intensity.tot","MSA_POC","MSA_POC.1"
35307,"1-L68T9N","TX","Harris","2405 KELLEY ST","HOUSTON",29.81332,-95.345441,"Houston-Sugar Land-Baytown TX","Fuel","N","N","N","N","URBAN","O",0,1,77026,NA,NA,1,1,3360,3.07752708563339,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
33122,"1-IB6OKA","FL","Hillsborough","11292 W HILLSBOROUGH AVE","TAMPA",28.011642,-82.610253,"Tampa-St. Petersburg-Clearwater FL","BOTH","N","Y","Y","N","URBAN","O",0,1,33635,NA,NA,0,1,8280,6.85400149694692,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
15743,"1-7EXA-24","OH","Trumbull","2586 N MAIN ST","HUBBARD",41.172989,-80.568708,"Youngstown-Warren-Boardman OH-PA","BOTH","Y","Y","N","Y","URBAN","O",0,0,44425,NA,NA,1,0,9320,1.15091204521185,"(-1e-06,1]","(0,15]","(0,15]","(0,5]","(0,8]",0,0
26053,"1-BEJ7-9","MO","Saint Charles","1322 N MAIN ST","O FALLON",38.82932,-90.699502,"St. Louis MO-IL","BOTH","Y","Y","Y","N","URBAN","O",0,0,63366,NA,NA,0,0,7040,7.73936376380499,"(1,5]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",0,0
10676,"1-4O3Y-7","IN","La Porte","613 PINE LAKE AVE","LA PORTE",41.625574,-86.738131,"RURAL","Fuel","Y","Y","N","Y","RURAL","O",0,1,46350,NA,NA,0,0,0,41.6211587296112,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
10938,"1-4TRX-2","WI","Rock","9 JOHN LINDEMANN DRI","EVANSVILLE",42.77906,-89.270838,"Janesville WI","Fuel","Y","Y","N","Y","URBAN","O",0,1,53536,NA,NA,0,0,3620,23.6965882624354,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
11371,"1-5378-10","TX","Travis","5510 I 35 S","AUSTIN",30.200265,-97.763109,"Austin-Round Rock TX","Fuel","N","Y","N","N","URBAN","O",0,1,78745,NA,NA,0,0,640,3.24313267015629,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
60022,"1-1O8NV51","TX","Tarrant","3100 DALWORTH ST","ARLINGTON",32.74465,-97.05185,"Dallas-Fort Worth-Arlington TX","Fuel","Y","Y","N","Y","URBAN","O",0,1,76011,NA,NA,1,0,2800,3.122600017217,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
65840,"1-36CJFUH","CA","Kern","1501 N CHESTER AVE","BAKERSFIELD",35.41968,-119.0213,"Bakersfield CA","Fuel","Y","Y","N","Y","URBAN","O",0,1,93308,NA,NA,1,0,680,0.807537475210784,"(1,5]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",0,0
48877,"1-197IC1V","CA","Sonoma","1311 4TH ST","SANTA ROSA",38.44646,-122.7025,"Santa Rosa-Petaluma CA","Fuel","N","N","N","N","URBAN","O",0,1,95404,NA,NA,0,0,7500,19.3630457001768,"(-1e-06,1]","(140,Inf]","(0,15]","(-0.0001,0]","(-0.0001,0]",0,0
12774,"1-59KV-5","NY","Suffolk","209 SMITHTOWN BLVD","NESCONSET",40.83509,-73.151224,"New York-Northern New Jersey-Long Island","Fuel","N","N","N","N","URBAN","O",0,1,11767,NA,NA,0,0,5380,42.2061624044015,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
70220,"1-3I2S-3899","NC","Guilford","1701 US HWY 220","STOKESDALE",36.29457,-79.94005,"Greensboro-High Point NC","Fuel","Y","Y","N","N","URBAN","E",0,1,27357,NA,NA,0,0,3120,33.4445345328004,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
22886,"1-A311-20","CA","San Joaquin","1501 N JACK TONE RD","RIPON",37.75518,-121.142594,"Stockton CA","BOTH","Y","Y","N","Y","URBAN","O",0,1,95366,NA,NA,1,0,8120,0.129162945322366,"(1,5]","(15,140]","(0,15]","(5,Inf]","(8,Inf]",0,0
6832,"1-40CU-744","NJ","Morris","1947 US HWY 46","PARSIPPANY",40.868701,-74.415051,"New York-Northern New Jersey-Long Island","Fuel","Y","Y","N","Y","URBAN","O",0,0,7054,NA,NA,0,0,5640,21.7709335321835,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
